r2;adj_r2;std_err;max_err;f_statistics
0.2951862254719725;0.2926935153940662;0.03761734925871568;0.1491141251797249;3.3876921118675067
0.29271697176691713;0.2902155286962431;0.037749138367255235;0.14926549597035177;3.4162610605332873
0.292602377745074;0.2901005293905031;0.0377552544840203;0.14927358811829905;3.4176099813935137
0.29249915430724016;0.2899969408830394;0.03776076372951607;0.14928190455017998;3.4188125425765965
0.29221414525037637;0.2897109238365846;0.03777597524441747;0.14933246003697642;3.422148528789465
0.28392273270608237;0.282658695164522;0.03815104058707031;0.14748048137582281;3.5220849764591073
0.2898321095359101;0.2879500391548214;0.03786962603869106;0.14867256069154683;3.4502733199691433
0.29285177460421663;0.2903508082898195;0.037741943664774916;0.14925415807908238;3.4146961070285036
0.2941636453566596;0.2916673187266213;0.0376719264459571;0.1491784644272106;3.399467677162334
0.29550063918054303;0.2930090410874592;0.037600568357555035;0.14915995439663232;3.38408723532256
0.2931319111690365;0.29063193561172096;0.03772699220471581;0.14924228975658693;3.411434584689558
0.2932947221742286;0.2907953224294867;0.03771830264916679;0.14923450398911442;3.4095390966310575
0.2954447957453481;0.2929530001511672;0.03760354883563513;0.1491634626431515;3.3847269632936534
0.2934700372772846;0.29097125756827413;0.037708945724401234;0.14922656989427285;3.407501568653024
0.29406237400216284;0.29156568920641446;0.03767733150478212;0.14919845708931156;3.400638914801845
0.2936579090314061;0.2911597937671494;0.03769891862554754;0.1492184285330792;3.4053251115613614
0.29385831087219194;0.2913609043677612;0.037688222770402;0.14921000941729845;3.403001437232674
0.2894425913296187;0.28755948865646397;0.037890397054961424;0.148584556159864;3.45491643414113
0.2956782472915943;0.2931872773439077;0.03759108905027408;0.14910383223809742;3.3820544239729777
0.2940711299594926;0.29157447613087895;0.037676864181473646;0.14920130849808744;3.400536873234282
0.2930946768629761;0.2905945696193438;0.03772897947560366;0.14923777858891263;3.4118671743122033
0.2924178326936747;0.28991533165987693;0.03776510402996185;0.14928462665681252;3.4197620259025654
0.29239644675841014;0.2898938700891207;0.03776624544096309;0.1492885394678246;3.4200138795045136
0.2921289154174662;0.28962539257190467;0.037780524134504063;0.14934122535705197;3.423146260892681
0.29282113834109547;0.29032006367563523;0.03774357878464837;0.14925681452330608;3.4150529763520394
0.29425639835040696;0.29176039975925017;0.037666976029426265;0.14916988871585446;3.3983975384734197
0.2954113034254351;0.2929193893791944;0.0376053363890871;0.14916753620757317;3.3851107521340285
0.2930694225829893;0.29056922602271684;0.03773032734805576;0.14924627162057036;3.4121616358048232
0.2902166990048767;0.2883356478538296;0.03784911784680608;0.14875060471330503;3.4457009728470758
0.2932290559893864;0.29072942400349566;0.03772180738743804;0.14923876162809624;3.410302518793112
0.2953472593010489;0.2928551187503895;0.03760875455468214;0.14917149607478042;3.385844993648173
0.2934022243147604;0.29090320477210696;0.0377125650405777;0.1492310669174507;3.408290693893439
0.29400332267978424;0.29150642903762614;0.03768048319434663;0.14920301030788574;3.4013225265610885
0.2935885527463442;0.2910901921901863;0.03770262031199686;0.14922317231332183;3.4061275884955684
0.2937878142710816;0.2912901584418016;0.037691985317845546;0.14921502456643798;3.403817344572478
0.29570865559978565;0.2932177931969555;0.03758946609682036;0.14910210506244337;3.3817072220441884
0.2939997908777323;0.2915028847446739;0.03768067169382848;0.14920657987772612;3.401363001065682
0.29305908071429;0.290558847578001;0.03773087931468994;0.14924063862345927;3.412281650683555
0.2923875796556933;0.289884971626182;0.03776671869632765;0.14929015985720817;3.420118472896113
0.29252261643307864;0.29064767637062205;0.0377261550490583;0.14905263548029402;3.418539118480797
0.2920947173310289;0.2895910735373278;0.03778234935615549;0.14934704136756338;3.4235469214609733
0.29277129939891566;0.29027004846840776;0.0377462387906846;0.1492607542637422;3.41563622945932
0.29433202266223213;0.29183629153106416;0.03766293980559921;0.14916185468621734;3.3975238592093002
0.2953531689919662;0.29286104934207036;0.037608439142419674;0.14917301421774798;3.385776961944568
0.2930137802793118;0.29051338692928286;0.03773329709133638;0.1492504315859523;3.4128109773543516
0.2931756797535179;0.2906758589922571;0.03772465618605599;0.1492428218939975;3.4109261333700904
0.29528397629480396;0.2927916119315672;0.037612132097848985;0.149177299320447;3.386570614945772
0.2933502221211005;0.29085101866264285;0.037715340503759354;0.14923510977266574;3.408894139214882
0.2939614545321263;0.29146441281517543;0.037682717782815504;0.14920667008545074;3.401806363947319
0.2935374647545763;0.2910389235158657;0.03770534698235819;0.14922723302391783;3.406720558471288
0.29300844164092943;0.29113478910110857;0.03770024847233395;0.14903353718963913;3.4128709378314843
0.29373738685437734;0.291239552678796;0.03769467673196788;0.14921914663031077;3.4044016405577784
0.2957297714484328;0.29323898372588086;0.03758833910089298;0.14910065119913496;3.381464879096776
0.2939498820161506;0.2914527993707612;0.03768333543160586;0.14921078959805656;3.401940308079637
0.2930237005479269;0.2905233422828445;0.03773276762635893;0.14924362996727814;3.412693227846002
0.2919780669983695;0.2894740106482311;0.037788575222424535;0.14936556672365076;3.424914995949878
0.2926831035673918;0.2901815407152871;0.03775094598216906;0.1492682109308695;3.4166649025391505
0.29454597877223265;0.2920510043381822;0.037651520531449365;0.14913714484366836;3.395055219835744
0.29521970507746853;0.292727113406655;0.037615562383858096;0.14918538932517034;3.387307927897498
0.29290664884661066;0.29040587660557304;0.03773901491449216;0.14925865796828675;3.4140573490161557
0.2930675194548804;0.2905673161638278;0.037730428921886106;0.14925111883499576;3.412183708697568
0.2907380997231398;0.28885843037611625;0.037821314209832264;0.1488248778619835;3.4395217437890606
0.2951396340440312;0.29264675918653893;0.037619835938290734;0.14919029752407975;3.388226680189246
0.29324117312103903;0.2907415839897254;0.037721160671397774;0.14924357924394915;3.410162620746139
0.293866973567368;0.2913695977002323;0.03768776042468497;0.14921486136555695;3.402900750600976
0.2934276709655965;0.29092874141993985;0.037711206900900865;0.1492359234121735;3.4079948018055997
0.2936269969268621;0.29112877233597567;0.037700568467640555;0.14922809270320592;3.4056813082604096
0.29578325839929087;0.2932926598436738;0.03758548439319014;0.14909667905317214;3.380853750365976
0.2938390500908765;0.2913415754669716;0.03768925075760079;0.14922002940726525;3.403223723854137
0.29294890561805875;0.290448282826257;0.03773675958437865;0.14925013292117706;3.4135646018825834
0.29242508879776175;0.2899226134265779;0.03776471675688127;0.14931047909236483;3.4196795013666557
0.2954689496570484;0.2929772394878425;0.037602259692083695;0.14894346728953523;3.3844509422771343
0.29093919448626426;0.2890600580758921;0.03781059085331317;0.14885233095610484;3.4371442231740623
0.2948893945446045;0.2923956346667782;0.0376331917309674;0.14922716104916856;3.391101729773062
0.29262725020890035;0.29012548982060293;0.03775392698987575;0.14929942329901735;3.4173169985254574
0.2927878658239019;0.2902866734837566;0.03774535460678071;0.14929022517804447;3.4154419903662454
0.29478611494854656;0.29229198980247595;0.037638703973742194;0.14923403003382585;3.392290028381849
0.2929609680488904;0.2904603879182056;0.03773611578783281;0.14928147850794737;3.4134245541189365
0.29361974428902937;0.2911214940477881;0.03770095555572008;0.14924772167621658;3.405765314899125
0.2931468295439147;0.29064690674831395;0.0377261959806089;0.14927302680221388;3.411259651437759
0.29334557890111346;0.2908463590210113;0.03771558832188415;0.14926471432240362;3.408948429052305
0.29594693082469004;0.2934569111282256;0.03757674886188702;0.14907523105049958;3.378984232429892
0.29355721945917246;0.2910587480867911;0.037704292633466106;0.14925643146129847;3.406490927698499
0.2929285490059931;0.29105468473657425;0.03770450873846103;0.14902702646037103;3.41380179145525
0.29272788978299624;0.29022648532599526;0.03774855565045983;0.1492841117351451;3.4161417666095155
0.2939405299255011;0.2914434142046364;0.03768383457176596;0.14919639370321225;3.4020495379018727
0.29583423684622134;0.29334381858573055;0.037582763569460303;0.14913125315290332;3.3802720121975045
0.2935552040411685;0.29105672554087203;0.03770440020043726;0.14921744524729974;3.406510805366928
0.2936359031036816;0.29113771001121;0.03770009312681141;0.14921331255788417;3.4055769221477354
0.29581502959990214;0.29332454340927405;0.037583788699387104;0.14913238703601073;3.380490505966359
0.29378241797678817;0.2912847430624709;0.03769227332908266;0.1492062192832765;3.403878236356592
0.29428575606874485;0.2917898613068306;0.037665409148096664;0.14918130621538916;3.398057534900446
0.29395577609627943;0.2914587142964431;0.037683020852523015;0.14919810147190005;3.401873498845844
0.2941474030805695;0.29165101900658397;0.037672793329373;0.14918943741609325;3.3996558108882726
0.2911486522447009;0.2892700709343953;0.03779942154097251;0.14887875651775684;3.4346716504812145
0.29558620415449566;0.29309490867847265;0.03759600158030718;0.14910823186790234;3.3831075693565005
0.29435421588769306;0.2918585632471544;0.03766175530787299;0.14918022749719562;3.3972689613904334
0.2932276568381327;0.2907280199038732;0.03772188206299531;0.14922773637800513;3.410323937675144
0.29502564076503135;0.2925323627482852;0.03762591999218448;0.14917302761153162;3.389536199326355
0.29390134715189065;0.29140409285357727;0.03768592583634264;0.14919877569384898;3.402501613414869
0.2938852328051762;0.2913879215153625;0.03768678589190674;0.14919970358305534;3.402688581072713
0.2949561756238992;0.29246265193026144;0.037629627488504375;0.14917504243913304;3.390333877482905
0.29390060294854525;0.29140334601821294;0.03768596555599368;0.1491989462453157;3.4025108411738416
0.2941061821487033;0.29160965228892854;0.03767499337461448;0.14918987019174412;3.4001325895703456
0.2939453466330806;0.29144824794743274;0.03768357749425436;0.14919694882790668;3.4019930865645676
0.29195422129220283;0.29007777488219977;0.03775646465854108;0.14896815810864494;3.4251945264496904
0.2940175729941814;0.2915207297510132;0.03767972262599071;0.1491940361518186;3.401156900365775
0.2960102873796917;0.293520491755924;0.03757336739327295;0.14909514323699258;3.3782622218722316
0.29411557118082976;0.29161907452718105;0.03767449226281237;0.14919042855172204;3.4000242248207067
0.2937716254461147;0.2912739123619277;0.03769284934846594;0.14920563155358468;3.4040042816925227
0.2960428100803192;0.2935531294793654;0.037571631590380676;0.14911549953677572;3.3778903520106973
0.2962651160861105;0.2937762217132939;0.03755976666525523;0.14909836032135904;3.3753553988118523
0.29597986118528063;0.2934899579533983;0.03757499130135072;0.14912061808438903;3.378608935188903
0.29651558516447585;0.2940275766239435;0.03754639861948216;0.1490795988988679;3.372503211122894
0.2989173892011301;0.2964378751045824;0.037418209437370446;0.1488784686953385;3.345405751642421
0.29680292402681296;0.2943159317156788;0.03753106275810888;0.14905864872628805;3.3692391746859154
0.2865568139258785;0.2852974261305138;0.03801070246419449;0.14770243457275756;3.4897093944898425
0.29136711449763986;0.2894891121509021;0.037787772064935284;0.1489041566862404;3.4320963451060438
0.2971428095062647;0.2946570192657917;0.037512922376563326;0.1490345102035776;3.3653852235454025
0.2956372860169114;0.29314617120176345;0.03759327523708188;0.14911543573235464;3.3825228514513523
0.29756672222087555;0.2950824312296143;0.03749029729002695;0.1490050948223346;3.360589492850881
0.2965935378820155;0.29410580503632855;0.03754223812389123;0.14906500922649657;3.3716176010036434
0.2937200157807751;0.29122212016903604;0.03769560386161022;0.149208768762514;3.4046010267652855
0.2960519364950416;0.2935622881714166;0.037571144495005274;0.14911485759051102;3.377784807183612
0.29389691418185016;0.2913996442054818;0.0376861624329988;0.14919979990870857;3.402555252378295
0.29438809849658765;0.29189256568844124;0.037659946923901726;0.1491744741660851;3.3968782002186804
0.29408593152329854;0.2915893300432748;0.037676074191812;0.14919052880693606;3.4003662488924133
0.29428701863317386;0.2917911283365626;0.03766534176245693;0.1491808811276999;3.39804177080257
0.2915951499726541;0.2897177519602142;0.03777561209786509;0.14892851936483653;3.429412315742635
0.295543911317365;0.29305246626455295;0.03759825883531975;0.14910946144889314;3.3835918834129015
0.294500038609548;0.292004901699237;0.037653972451668814;0.14917082627866263;3.3955873259914813
0.293041572544409;0.2905412774870948;0.03773181376144041;0.14923113174964941;3.4124829522304165
0.29631080334963866;0.29382207055865595;0.03755732824277978;0.14909517469659062;3.374833912101062
0.29406239408556656;0.291565709360847;0.037677330432889886;0.1491903234967441;3.4006377266906345
0.2944918406566731;0.29199667475271796;0.03765440999314097;0.14916746631403133;3.3956797664228158
0.29425152350526596;0.2917555076732774;0.037667236209858145;0.14918058052979177;3.398449914509579
0.29445256294643674;0.2919572581292712;0.037656506324679095;0.14917042225513477;3.396131650399951
0.2955087389775469;0.29301716953096;0.03760013605486199;0.14911032979867767;3.3839941249607635
0.29466536626408746;0.29217081406696654;0.037645148577409124;0.14915984693840068;3.393680258965597
0.2955342860652782;0.2936673274594441;0.03756555809127561;0.14913854756826106;3.38370207236034
0.2922554448414746;0.2897523694916655;0.03777377100097228;0.1492223569478749;3.4216641017106477
0.2966122774047726;0.29412461083502817;0.03754123795732529;0.1490726680462987;3.3714044128731637
0.30026722892071334;0.29779248879311193;0.037346165737303934;0.14874203428321586;3.330365914940884
0.29697488027113117;0.29448849611647565;0.03752188510248763;0.14904595031644885;3.367288132710734
0.2974349730538357;0.2949502161061923;0.037497329011894766;0.14901217620783636;3.362079365996604
0.2956288026651007;0.2931376578469401;0.03759372801087757;0.14911477867230738;3.382620263633231
0.2980748936113242;0.2955923998663599;0.037463175146038495;0.1489646385361153;3.354862658339943
0.29669957237013644;0.29421221453590174;0.03753657884690592;0.1490558098031015;3.3704124943924008
0.29457744604314406;0.29208258289917644;0.037649841058994556;0.14916191408638302;3.394693006782335
0.29442876557291986;0.29193337659174545;0.03765777643906019;0.14917021015174747;3.3964067193712624
0.2918332425054214;0.28995647548025905;0.03776291583927671;0.14895182958174064;3.4266145446824945
0.29462960441365593;0.29213492573784217;0.03764705726033565;0.1491595281199195;3.3940923172074307
0.2954798201565906;0.29298814843300647;0.03760167951134281;0.14911084515909911;3.3843254213497267
0.29484203371556594;0.292348106337018;0.037635719475048915;0.14914840609236368;3.391647011553834
0.2985422821967081;0.2960614414617716;0.037438229663570174;0.14861616033284009;3.349598930993075
0.2946176630599686;0.29212294215125056;0.03764769459474725;0.14915941980205105;3.394229897791831
0.2945365544477351;0.2920415466827403;0.03765202352687733;0.14916386998802234;3.3951640983409654
0.2953993147208088;0.292907358274198;0.037605976250714934;0.149111567940153;3.385248055499634
0.2940205443529904;0.2915237116186066;0.03767956403850827;0.14918495491298656;3.401123938925171
0.2948191834260002;0.29232517523298873;0.03763693904162709;0.14914069395291063;3.3919101649629178
0.2948181385096633;0.2923241266211033;0.037636994810944055;0.14914818422223253;3.391921273212781
0.2909546513644182;0.2890755559175041;0.03780976661695543;0.14886247170779338;3.4369616843150457
0.2954580398667366;0.2929662911129496;0.037602841969853126;0.14911110365436608;3.3845750470794576
0.29503002634298425;0.2925367638366818;0.03762568592494074;0.14913648795195933;3.3894864255674273
0.2954048862982479;0.2929129495565971;0.03760567888425868;0.14908103339637802;3.385185870770843
0.2954442969904407;0.29295249963231673;0.0376035754552022;0.14911119552295815;3.3847325668370765
0.29522924643029724;0.2927366885043212;0.03761505314238932;0.1491240890560902;3.387198277798018
0.29513766320159496;0.29264478137383754;0.03761994112617289;0.14911282689476935;3.3882500114316785
0.2954395085542225;0.29294769426086875;0.03760383102381356;0.14911120771222286;3.38478764412747
0.29545944114864775;0.292967697350765;0.03760276718057833;0.14911199024053745;3.3845592357002436
0.2951676681372559;0.29267489242775013;0.03761833970153416;0.1491165894559453;3.387904942119505
0.2924775082796923;0.2899752183001333;0.03776191902217317;0.14928178520049074;3.419064307938634
0.2920736003910067;0.2901974703567073;0.037750098780994036;0.14901986704219994;3.4237955524074972
0.2923752522014227;0.28987260057348785;0.037767376637715185;0.1492903063087666;3.4202625948254384
0.29210107960974796;0.28959745831747474;0.03778200978835857;0.14934500590712407;3.423471834443628
0.29278917269285787;0.2902879849747071;0.03774528485651798;0.1492595019532682;3.4154281647572873
0.2946665560413889;0.2921720080521454;0.03764508507656691;0.14912699165570154;3.3936657958823533
0.2953557483392437;0.2928636378117079;0.037608301477392525;0.14917127853034418;3.385747732884283
0.293004919208789;0.29050449451987226;0.03773377002475044;0.149250132115058;3.4129052294204802
0.29316762733719504;0.2906677780970083;0.037725085959945406;0.14924232162144524;3.4110158305845935
0.2952751130444936;0.2927827173346599;0.03761260514760275;0.14917630273460847;3.3866722126556055
0.29334301058280254;0.29084378161934643;0.03771572539827284;0.14923452426891093;3.4089784566874606
0.29396603026442825;0.2914690047304387;0.037682473566646155;0.1492052482473879;3.4017532516947817
0.289489479980341;0.2876065015703949;0.037887896722727084;0.148644026567209;3.454357126100334
0.29353112311963003;0.2910325594525023;0.03770568544835483;0.1492265477024476;3.4067938898534744
0.2937319406797223;0.2912340872426922;0.037694967405421664;0.1492183580415749;3.4044642514653534
0.2957901376820602;0.29329956345635577;0.03758511723183215;0.14909404665384696;3.380775296111358
0.2939453531961286;0.2914482545336923;0.0376835771439711;0.14920989175810329;3.4019930132059266
0.29303157316648265;0.29053124274443665;0.03773234744864321;0.14924264806707566;3.4126010494719985
0.2922635715807951;0.2897605249727696;0.03777333726031283;0.14929911094805093;3.4215692838634344
0.2920030222389739;0.28949905414786503;0.037787243310314446;0.14935909437590233;3.424622071701601
0.29269605381815067;0.2901945367671096;0.03775025480086219;0.14926651173435623;3.4165133209169145
0.29564661667771297;0.29315553486224954;0.037592777240676487;0.14899091622244598;3.3824150065485754
0.29522454799126163;0.29273197344834834;0.0376153039076674;0.14918196373921588;3.387252227700215
0.28959218789298546;0.28770948167715416;0.03788241983438098;0.1486556100256543;3.4531318040926084
0.2928892736650638;0.29038843997333985;0.03773994226338388;0.1492579235609678;3.414257485426467
0.29305171668497443;0.29055145750437317;0.03773127234796018;0.1492501742562521;3.412366603211746
0.2951238052806092;0.29263087444163705;0.03762068075169181;0.14918820432926472;3.3884085089564717
0.29322700804287727;0.29072736881402805;0.037721916690521905;0.14924242165480106;3.410325229217992
0.29387442877480774;0.29137707927445344;0.037687362525052205;0.14921210044668476;3.402813117237397
0.2934152025680765;0.29091622892552327;0.0377118723647172;0.14923453928712116;3.4081396624212426
0.29361627739094953;0.2911180148883534;0.03770114059114451;0.14922649999657167;3.4058056383386606
0.2959099130414633;0.293419762424457;0.03757872457650945;0.1490822381014848;3.3794070060442483
0.2938301243950825;0.2913326182037299;0.037689727140197436;0.14921822895459796;3.4033277071897543
0.2929579836658034;0.2904573929802713;0.037736275070447536;0.14924834098099926;3.413459153363799
0.289459479125429;0.2875764212079168;0.03788949651507424;0.14863420970865004;3.4547148578111786
0.29192110532773696;0.28941684752164576;0.0377916153830116;0.14937548790271926;3.425583932534539
0.2926031728927099;0.2901013273503322;0.03775521204536854;0.14927414080251655;3.4175970457715903
0.2976112258297514;0.2951270922341007;0.03748792204161544;0.1485507957713078;3.3600953030142158
0.2951059462987965;0.2926129522980849;0.03762163392199086;0.14919209469705808;3.3886135617406574
0.2927846598528273;0.29028345617414597;0.03774552571599847;0.14926586603102188;3.4154791868467647
